ID,baseRec_mp,baseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armer,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory01,equip_Accessory02,equip_Accessory03,equip_Accessory04,pad8,elixir_material00,elixir_material01,elixir_material02,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,pad4,soulLv,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,pad5,gestureId0,gestureId1,gestureId2,gestureId3,gestureId4,gestureId5,gestureId6,npcPlayerType,npcPlayerDrawType,npcPlayerSex,vowType,isSyncTarget,pad,pad6,wepParamType_Right1,wepParamType_Right2,wepParamType_Right3,wepParamType_Left1,wepParamType_Left2,wepParamType_Left3,pad2,equip_Subwep_Right3,equip_Subwep_Left3,pad3,secondaryItem_01,secondaryItem_02,secondaryItem_03,secondaryItem_04,secondaryItem_05,secondaryItem_06,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06,HpEstMax,MpEstMax,pad7,voiceType,reserve
8573,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11019,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8574,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11020,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8575,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11021,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8576,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11022,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8577,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11023,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8578,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11024,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8579,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11025,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8580,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11026,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8581,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11027,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8582,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11028,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8583,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11029,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8584,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11030,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8585,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11031,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8586,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11014,11015,11016,4000,5000,6000,7000,-1,-1,-1,250,130,11000,11001,11002,11003,11004,11005,11006,11007,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,1,1,1,1,1,1,1,1,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],11008,11009,11010,11011,11012,11013,1,1,1,1,1,1,3,3,System.Byte[],0,System.Byte[]
8587,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11031,11000,11001,4000,5000,6000,7000,-1,-1,-1,250,130,11017,11018,11019,11020,11021,11022,11023,11024,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,1,1,1,1,1,1,1,1,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],11025,11026,11027,11028,11029,11030,1,1,1,1,1,1,3,3,System.Byte[],0,System.Byte[]
8588,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11002,11004,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8700,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50000000,-1,50010000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8701,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50020000,-1,50040000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8702,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50090000,-1,50100000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8703,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50240000,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,0,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8704,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50030000,-1,50110000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8705,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50130000,-1,50140000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8706,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50150000,-1,50160000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8707,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50170000,-1,50180000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8708,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50200000,-1,50210000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8709,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50080000,-1,50220000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8710,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50060000,-1,50230000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8711,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50190000,-1,50250000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8712,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50260000,-1,50270000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8713,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50280000,-1,50290000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8714,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50300000,-1,50310000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8715,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50320000,-1,50330000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8716,0,0,0,0,41000000,40000000,41000000,31000000,-1,-1,-1,-1,50340000,-1,50350000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],42000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8720,0,0,0,0,42000000,-1,42000000,31000000,-1,-1,-1,-1,51000000,-1,51010000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8721,0,0,0,0,42000000,-1,42000000,31000000,-1,-1,-1,-1,51020000,-1,51030000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8722,0,0,0,0,42000000,-1,42000000,31000000,-1,-1,-1,-1,51040000,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,0,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8723,0,0,0,0,42000000,-1,42000000,31000000,-1,-1,-1,-1,51050000,-1,51060000,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,0,99,0,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8730,0,0,0,0,43000000,43050000,43000000,43050000,-1,-1,-1,-1,-1,52000000,-1,52010000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,0,99,0,99,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],43100000,43100000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8731,0,0,0,0,43000000,43050000,43000000,43050000,-1,-1,-1,-1,-1,52020000,-1,52030000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,0,99,0,99,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],43100000,43100000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8732,0,0,0,0,43000000,43050000,43000000,43050000,-1,-1,-1,-1,-1,52040000,-1,52050000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,0,99,0,99,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],43100000,43100000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8733,0,0,0,0,43000000,43050000,43000000,43050000,-1,-1,-1,-1,-1,52060000,-1,52070000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,0,99,0,99,System.Byte[],321,50,50,50,50,50,50,50,50,2,10,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],43100000,43100000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
