ID,textureId,dmypolyId,pitchAngle,yawAngle,nearDistance,farDistance,nearSize,farSize,maskSpeffectId,pad_10,replaceTextureId_byMaterial,dmypolyCategory,pad_05,useDeferredDecal,usePaintDecal,bloodTypeEnable,bUseNormal,pad_08,pad_09,usePom,useEmissive,putVertical,randomSizeMin,randomSizeMax,randomRollMin,randomRollMax,randomPitchMin,randomPitchMax,randomYawMin,randomYawMax,pomHightScale,pomSampleMin,pomSampleMax,blendMode,appearDirType,emissiveValueBegin,emissiveValueEnd,emissiveTime,bIntpEnable,pad_01,intpIntervalDist,beginIntpTextureId,endIntpTextureId,appearSfxId,appearSfxOffsetPos,maskTextureId,diffuseTextureId,reflecTextureId,maskScale,normalTextureId,heightTextureId,emissiveTextureId,diffuseColorR,diffuseColorG,diffuseColorB,pad_03,reflecColorR,reflecColorG,reflecColorB,bLifeEnable,siniScale,lifeTimeSec,fadeOutTimeSec,priority,bDistThinOutEnable,bAlignedTexRandomVariationEnable,distThinOutCheckDist,distThinOutCheckAngleDeg,distThinOutMaxNum,distThinOutCheckNum,delayAppearFrame,randVaria_Diffuse,randVaria_Mask,randVaria_Reflec,pad_12,randVaria_Normal,randVaria_Height,randVaria_Emissive,pad_11,fadeInTimeSec,thinOutOverlapMultiRadius,thinOutNeighborAddRadius,thinOutOverlapLimitNum,thinOutNeighborLimitNum,thinOutMode,emissiveColorR,emissiveColorG,emissiveColorB,maxDecalSfxCreatableSlopeAngleDeg,pad_02
700170100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700170101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700170102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700170103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700170104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700171104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700172104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
700173104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,3,7,2,System.Byte[],255,255,255,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
